3 100000
0.5428378698 0.9160834359 0.4344813581
0.8379155865 0.8889707790 0.4441146450
0.0116098879 0.0950255315 0.6958687253
0.8940195567 0.2046818758 0.6190773795
0.3494006683 0.7663462470 0.0145446421
0.1952680834 0.1400110290 0.4848459958
0.2283292610 0.2944437448 0.3905510327
0.7581675566 0.2291254635 0.9244687785
0.1959112902 0.7379627728 0.9571746406
0.4816636542 0.5009778757 0.8980618685
0.4984781608 0.9667903716 0.4466629763
0.7816099723 0.6446601842 0.6693555588
0.1829479492 0.2956071169 0.5521520580
0.9434197636 0.8026280586 0.1861464391
0.3095117112 0.3501413371 0.7279979157
0.1659401326 0.4261974318 0.0940982904
0.3466647139 0.2167544150 0.4729672648
0.1013006363 0.2798104839 0.8396043687
0.7321223754 0.1638878133 0.0775027143
0.9607349512 0.5834701845 0.9207122367
0.9384828037 0.6543803624 0.5622697342
0.2958006659 0.4268886902 0.3501597293
0.4820571765 0.5058054149 0.0199949540
0.4293067093 0.6375061019 0.0365804670
0.5684471495 0.0970325311 0.0771094059
0.7590460128 0.9107513484 0.9474960446
0.0897292089 0.2323616867 0.9194534375
0.3705497762 0.2649799607 0.3336829663
0.4476482628 0.4371196881 0.6210308877
0.6322707714 0.7108459184 0.9134342702
0.9524348105 0.5522355341 0.2610708643
0.7284218771 0.7368241226 0.9259484559
0.5589474236 0.8283208142 0.4294655904
0.4791025362 0.8719386378 0.9101418914
0.3157706266 0.5855865891 0.8397088822
0.6984912203 0.5895547298 0.9943208822
0.6954083869 0.4891858096 0.4935251396
0.0245718135 0.2142204947 0.0806804609
0.8133778719 0.1730353992 0.5455586137
0.9727998533 0.3673311577 0.9449269840
0.2652332719 0.1876153117 0.5364182302
0.8863240762 0.6954885943 0.7300498389
0.7308699520 0.0363672349 0.8793036643
0.7315404506 0.0259566005 0.9857003049
0.3457684063 0.6433385705 0.5182794081
0.7186304502 0.5101362986 0.0913537947
0.1953985636 0.8900227286 0.7996372845
0.1594304840 0.7692940258 0.1684088687
0.8538445527 0.2081139070 0.4350838941
0.8999454594 0.9581600635 0.7498327456
0.9634187474 0.4098033150 0.8328717494
0.8115812400 0.3601967305 0.3120734708
0.8926787925 0.6786681091 0.2383787237
0.9159924009 0.7821344914 0.8855300375
0.0081842888 0.4456001604 0.5909124743
0.9319824215 0.6588438224 0.3070041986
0.8333322504 0.5172254027 0.2521205603
0.7770880861 0.5066587802 0.5670863861
0.2719927861 0.3669621796 0.7184512709
0.6409632294 0.8574911723 0.8648940913
0.4900468471 0.9590442997 0.9954073340
0.8498481487 0.1654748530 0.6968909158
0.2701667314 0.8622693809 0.1079685670
0.7527763270 0.2805486483 0.6972790757
0.1600261956 0.3947912093 0.2065494615
0.1842057635 0.8541188847 0.8079908863
0.5840934355 0.3828854819 0.2217264626
0.2379271942 0.5232192967 0.9293455372
0.6093345911 0.1800391722 0.3052101523
0.7158840474 0.5969279439 0.9267869589
0.7877271240 0.4763495579 0.2116969491
0.9495492828 0.8583491299 0.0874042479
0.2860941579 0.8567802959 0.7340462758
0.2609978833 0.4683446061 0.8930626246
0.0162259794 0.0151641635 0.4777928846
0.7580706537 0.1913816565 0.7855041574
0.4133922853 0.8767725629 0.5761492531
0.2605607721 0.3186580767 0.8648919302
0.0511340584 0.3627371849 0.8333983498
0.2908874493 0.5270034143 0.3666397342
0.3970864916 0.2794840396 0.4432114917
0.7749930971 0.6070253766 0.7116857853
0.5236161790 0.3800285654 0.9916577576
0.9089876049 0.0939426457 0.8957542278
0.4336677307 0.1846918653 0.9500580307
0.3891774620 0.8141340458 0.8655039352
0.7206145699 0.6569412336 0.1363652438
0.1116866614 0.6322724571 0.8054595260
0.4478932279 0.2734767592 0.1807787977
0.9696692050 0.6907824432 0.4605372592
0.7002700397 0.0874291368 0.1964795599
0.6673637395 0.4937555448 0.2733589459
0.8197433672 0.2230938994 0.0749672138
0.3126616984 0.4012941253 0.9303284054
0.4654330528 0.3846563069 0.6122450530
0.4763388255 0.1392154385 0.1046152388
0.5818040523 0.8823002984 0.2660904601
0.0409845996 0.2141924741 0.9492967270
0.2328298676 0.7826684473 0.1244039271
0.8716678265 0.1792507239 0.2863474940
0.3685696531 0.8337453722 0.9352304630
0.0754882430 0.5074545317 0.2513162312
0.4060793668 0.5506713169 0.0402983625
0.1151782619 0.7714413794 0.2706976141
0.7498903321 0.1639935992 0.4927652477
0.5466870628 0.8040462521 0.8916282205
0.2877379931 0.8068640748 0.0625113918
0.7316417492 0.2296653742 0.0367259841
0.0396969614 0.5746629911 0.8063260584
0.8628810458 0.8861779470 0.4242120652
0.8823507685 0.4598083713 0.0049053229
0.3765956478 0.2131783093 0.3479165639
0.5241428245 0.1575052574 0.5849301630
0.0003335406 0.7598160984 0.8001265863
0.2002601668 0.3688523543 0.9225164185
0.1221552406 0.1588548102 0.4539958712
0.5453501532 0.7644752339 0.3742136549
0.5011716623 0.4831057173 0.0900799775
0.4255767769 0.1679365889 0.8194046598
0.9450571640 0.0040218866 0.7013466802
0.5577816306 0.8160797650 0.7062075381
0.4843009947 0.7848806888 0.3987533413
0.2256354631 0.1131531560 0.4168033088
0.3492498447 0.0310342288 0.2340130055
0.6695663166 0.3653695359 0.9711958164
0.2763171432 0.7482943963 0.2751011359
0.7028509498 0.6164141917 0.5806030080
0.5139277783 0.9677951824 0.5012301150
0.9634962084 0.5268569764 0.3069306311
0.0551918723 0.4172799577 0.1177847652
0.4887507253 0.9050980110 0.9905717874
0.9560007938 0.5373064981 0.3299444200
0.7102619777 0.6112316012 0.3212279282
0.1348286281 0.2424924118 0.9511491421
0.5750227205 0.4275324041 0.3918268929
0.5745238991 0.1888615943 0.0341701783
0.7202275266 0.4894167217 0.9081166501
0.7052597628 0.8231487832 0.8881244191
0.7187568359 0.1772757580 0.2032677350
0.4147968070 0.3453618971 0.1914241379
0.3637277804 0.4252081860 0.8586250690
0.9145056566 0.3439807111 0.9076711264
0.5667078141 0.2867586989 0.0603848157
0.8546741981 0.6564099490 0.2019241810
0.3605118916 0.2703550205 0.9396708419
0.2109912258 0.6582027309 0.6550609696
0.8083042261 0.5582247840 0.1988129954
0.8414350653 0.7052802659 0.6013774498
0.7838261342 0.2529694942 0.2865375420
0.9059407271 0.6261508433 0.1117502208
0.6670177770 0.6619892907 0.3936320624
0.9107280059 0.0262555039 0.6558184683
0.3586260780 0.5706265117 0.1374517362
0.4471872502 0.4793018006 0.6856826152
0.0246199659 0.7333395895 0.4543796269
0.7732709299 0.5904057276 0.1418870421
0.7795056345 0.9181219799 0.0631287276
0.1820793385 0.2418062424 0.5461219214
0.0265031109 0.0794403411 0.8339078419
0.2951729888 0.2913278797 0.6028898400
0.3118241668 0.9839043975 0.2640849571
0.6565748237 0.2643416947 0.6165439413
0.5167475419 0.5669951373 0.9441732362
0.1001321585 0.1334137623 0.0361918102
0.3611088559 0.7408992329 0.7642240345
0.5262957491 0.3787618663 0.2662721498
0.9865023436 0.5458512062 0.2684202389
0.7233859732 0.0235059340 0.8897685286
0.5325061611 0.5438116931 0.8776369644
0.5189016267 0.0334590771 0.8359763316
0.8654360667 0.8095989879 0.4864192188
0.8951906703 0.2784249664 0.6027615701
0.7499087766 0.3223075901 0.0552383888
0.6504668905 0.8410658765 0.5465761198
0.6398196775 0.9074700587 0.8795960322
0.9749175135 0.7797566637 0.9723643001
0.0829202860 0.9677141004 0.5545324190
0.7270739822 0.6742726049 0.5113061890
0.8776857296 0.5171211948 0.3418234859
0.9502345072 0.5848106333 0.1761103593
0.2960818448 0.0019210786 0.0570054732
0.5043958044 0.2986182477 0.3055576955
0.1092492532 0.1824091443 0.8655705575
0.1267008032 0.3045972209 0.6156036124
0.2215785513 0.0911486551 0.7542989342
0.4566799962 0.0666655265 0.0583541241
0.2803635894 0.1753673973 0.0690721062
0.4013513540 0.2400226487 0.7029313551
0.8401566343 0.2765008237 0.2532244605
0.2723762551 0.2491004628 0.3312233605
0.1893627604 0.7640049105 0.2999648536
0.4633654799 0.2630257663 0.1076028109
0.3584072999 0.0992125321 0.7268413756
0.7784490222 0.3667722823 0.5695174537
0.5574313114 0.8876154187 0.8991366042
0.6498650789 0.1430907921 0.4124502818
0.6490726015 0.8205438935 0.0699329357
0.9455436340 0.9534239826 0.1654541748
0.5841470651 0.8516121279 0.9576968238
0.5459583505 0.5688126506 0.1907640846
0.5562110152 0.0696088639 0.8315387306
0.7735723193 0.4453358938 0.5317461177
0.5783503198 0.9436783626 0.9186803452
0.1413999623 0.6912326850 0.1241848888
0.4906688575 0.0287446589 0.3983980502
0.1066793453 0.8812254002 0.6270491752
0.5459510939 0.3699189515 0.4600251294
0.5873873310 0.3532782264 0.3532007564
0.4762125768 0.8149950915 0.7788237144
0.1173027454 0.9639518505 0.0769874672
0.3419135351 0.5106314695 0.1809624945
0.1455711224 0.2309397646 0.3757736625
0.5814559539 0.2530249415 0.8318398262
0.5321520169 0.2598385088 0.4547372168
0.4302032249 0.0405747835 0.3660481277
0.1707321683 0.6075504854 0.4007958398
0.2189699366 0.6835528215 0.9791306789
0.3201720520 0.3959326603 0.4010618867
0.9808059463 0.4589080882 0.4568540398
0.6446217670 0.7578826048 0.6869392925
0.1463941713 0.3631635334 0.8778929633
0.8581732523 0.8198565233 0.3187672492
0.3072871497 0.3943924484 0.9370120805
0.7398902483 0.1501013893 0.6278616647
0.9002456008 0.1990938411 0.3748272038
0.4974898563 0.3433096922 0.4325154664
0.0247367015 0.4218081257 0.0924794799
0.2160866670 0.6606608890 0.5280657972
0.3582640952 0.4990419938 0.2984618740
0.4317158046 0.6138945164 0.8425882849
0.0133139171 0.1453509609 0.2215725345
0.7624812406 0.9476066590 0.8080572600
0.1898453821 0.7725302102 0.6257135658
0.3474290315 0.0865064463 0.8970045292
0.2735740054 0.5107451516 0.6152041314
0.3995439537 0.7363120085 0.7069937743
0.0801435445 0.3614607725 0.4333413329
0.8378010536 0.5372270167 0.9682374063
0.0170999719 0.2624719420 0.9532222211
0.0498316607 0.6329157774 0.9720617428
0.5967137212 0.2448360301 0.4237008197
0.1065178308 0.8359200065 0.5533745245
0.3099611272 0.7766807740 0.3450261470
0.2835800272 0.9776944388 0.2502589779
0.4947746802 0.9991559838 0.6356158025
0.3972947252 0.4551303188 0.2291318908
0.7602800613 0.2467969215 0.5437007793
0.2130668469 0.9183913901 0.1489439667
0.9721926601 0.1207157924 0.2910706296
0.0259480494 0.6340296908 0.3362278395
0.0701377114 0.6532240045 0.4496741102
0.3672639136 0.7435666560 0.7212626886
0.4459313414 0.1209156334 0.0458982577
0.2493861638 0.5945169742 0.5478241351
0.9737579789 0.3027302828 0.8796502318
0.5663167338 0.1273383078 0.5538568431
0.4701440362 0.3148203674 0.0495155274
0.4693298428 0.7427970061 0.1191742185
0.4307161492 0.5782222041 0.5181727029
0.4906150089 0.9385792132 0.1158484359
0.1840752427 0.9390167456 0.3017882945
0.8530722815 0.0018364078 0.3291416292
0.9376322963 0.6406909831 0.7831514331
0.8988475100 0.9714274840 0.6618576937
0.5679522935 0.0184118627 0.4723762941
0.8171882574 0.6624811313 0.6109721009
0.0087767165 0.8789866069 0.8799383202
0.2040191867 0.5373132499 0.3248748219
0.7322075882 0.6254668308 0.9477663952
0.5427601307 0.5333895292 0.8834875514
0.1207177508 0.6684398865 0.3698361759
0.4758775941 0.8073541700 0.8422816775
0.0358214945 0.4037869393 0.4703117347
0.0188831264 0.7199982352 0.6982644151
0.4998897397 0.4436257043 0.7294886163
0.4766604849 0.4812862214 0.8703161903
0.8981898395 0.7837941893 0.7960485626
0.6450716773 0.4625631576 0.7972686357
0.1233604593 0.5309069157 0.5881210294
0.7553254958 0.0927168654 0.7648293919
0.1496799868 0.8262529468 0.7033774150
0.4172562516 0.4746522224 0.2867978525
0.3751251139 0.0135428816 0.8367838612
0.7654969645 0.8220749364 0.6285996048
0.4365303551 0.0649968648 0.0657513244
0.6948737198 0.6178767189 0.4251881398
0.6473112247 0.5635991117 0.2589346416
0.5560502498 0.4733652468 0.4358938688
0.6103405797 0.1819767719 0.3322640757
0.5251375947 0.7786687204 0.8716219614
0.3945910219 0.5329154026 0.2161031081
0.5898328350 0.4939284836 0.2711569485
0.9361716871 0.4799454578 0.9179532838
0.1893544316 0.1126758040 0.3737516276
0.7125922769 0.4663927005 0.2070593078
0.8836317834 0.7855260470 0.8089670009
0.4232850028 0.6398694586 0.2491536007
0.5939644356 0.6305795929 0.6933787004
0.7189390283 0.2788267189 0.7385667972
0.6573184232 0.5593177634 0.3537290504
0.3510235035 0.3771474128 0.2139747500
0.7452926772 0.6301980315 0.9818365362
0.7612199985 0.9039015056 0.7734413990
0.9895384162 0.3051596488 0.9604613796
0.4425312006 0.1951800278 0.8187013100
0.4871909476 0.6345035494 0.8047422597
0.4308899105 0.0801701754 0.3422184672
0.2072245180 0.9528168930 0.4293862805
0.4197575132 0.1226298005 0.9660301013
0.3724090774 0.2849616449 0.2407855259
0.9866235053 0.4477704844 0.1620417695
0.7304566498 0.7233853684 0.3405978230
0.9094658976 0.9385105087 0.3767735319
0.8891532375 0.1963672657 0.3617169458
0.3726717208 0.0605026139 0.4587240723
0.4953448741 0.5031307361 0.5262123344
0.5233908466 0.1820559048 0.5324683662
0.2376762734 0.0229968664 0.1812615375
0.7404911960 0.0486822505 0.9991442138
0.6265463434 0.3702457228 0.4671412120
0.9697100668 0.5892182963 0.7921694243
0.8118751985 0.5573138726 0.1651882071
0.0169921884 0.8336048413 0.3504816539
0.0450048549 0.8828088051 0.2064128678
0.3753090426 0.7882077081 0.0604731405
0.7368422207 0.0017181868 0.5515302922
0.9594924070 0.1144473889 0.5157355561
0.4374189440 0.2676407162 0.6570703125
0.8620761126 0.8324136447 0.4500504415
0.3282745822 0.9506459180 0.5153156323
0.0269471666 0.7521807446 0.0454463546
0.5607892347 0.4930517116 0.6823133458
0.4146566242 0.1218923671 0.5764203915
0.4235892217 0.4204126824 0.5703892516
0.3535033584 0.5059928358 0.4004677200
0.6060353396 0.6425238610 0.9558610770
0.2488416874 0.7504020743 0.3594675580
0.2489652667 0.0641550672 0.9685255153
0.3339813767 0.6403901363 0.9775141027
0.0556669017 0.5592842496 0.7955701262
0.2577715121 0.6960825206 0.9365223932
0.9573391057 0.9939172860 0.9761987473
0.8584277541 0.4336199801 0.6778797474
0.1732244311 0.5138671095 0.4938114478
0.6123026079 0.2862694253 0.1497545648
0.0037715913 0.6966966247 0.2643784227
0.2945432964 0.1824588030 0.1665058072
0.5602670380 0.6426371903 0.2901616952
0.6815145286 0.3148649325 0.3873714138
0.7648704030 0.6650455009 0.7798503431
0.5311172289 0.0226615744 0.2107818585
0.7670466567 0.2933950430 0.3450051991
0.9292618058 0.7081620515 0.0690954946
0.6986174011 0.0208356623 0.0021152132
0.8209682461 0.7384126220 0.8997651011
0.9596500778 0.1175770811 0.2895982106
0.7115660479 0.2635248725 0.9102150385
0.1092650388 0.1439169415 0.6286653607
0.4630102807 0.4048157888 0.7265021945
0.1636174814 0.2394278246 0.9510251210
0.0850182560 0.6107403549 0.1646110560
0.7996037539 0.3068085105 0.5858746158
0.4064204981 0.8106835720 0.1243166461
0.4322053684 0.7892789031 0.5684759105
0.9366405344 0.4197553334 0.2882636967
0.0127096789 0.2814638037 0.8103287524
0.0441026959 0.2107563900 0.9220864524
0.9970509631 0.0225322419 0.9946497960
0.6394048869 0.6266850657 0.7328489194
0.4699850055 0.5664051134 0.4368158462
0.8765986934 0.6207387546 0.6511343694
0.8284208491 0.0512076198 0.2545548099
0.0101617975 0.1926398193 0.7587488832
0.9347918150 0.7429746053 0.1840215996
0.3218349883 0.0626082526 0.2574018912
0.9631874527 0.8190294073 0.1359287220
0.4527806784 0.4016949761 0.5751133298
0.0032946923 0.0335486316 0.0750985573
0.9841982597 0.1768777164 0.6206692252
0.6343022603 0.6599803648 0.6231083391
0.7019696477 0.7040502991 0.1921647183
0.8857538711 0.9971027010 0.3553217560
0.2625916445 0.2391499270 0.4824819261
0.4599824122 0.3464833345 0.7458503149
0.0759081079 0.5422862433 0.1347127399
0.0431271708 0.4859905727 0.1487295028
0.1750796561 0.4783002985 0.9387870588
0.7537691234 0.3666167540 0.1426145116
0.4400971741 0.0494171070 0.7117052597
0.5361071701 0.6037979872 0.7277218861
0.5731460050 0.2534973195 0.7977226699
0.8012146358 0.8122529384 0.0898984012
0.1200116767 0.0451317880 0.4593344692
0.9184434201 0.4224154924 0.3479619050
0.5741147285 0.8845383951 0.8473151200
0.0772549577 0.2619100394 0.0932921058
0.4525803401 0.5582471270 0.6620607219
0.6319897834 0.5410944889 0.2489216173
0.3749792470 0.5321317677 0.6839994414
0.7228306800 0.8594814251 0.8958978471
0.3377437665 0.8988924238 0.1788269344
0.5921903270 0.4373561508 0.9202384237
0.8843793093 0.3698370526 0.5749769522
0.4278938939 0.7093818339 0.9623291710
0.1617845407 0.2983441336 0.9023386739
0.8424211183 0.6828612330 0.3620906031
0.2987442124 0.0720091399 0.2795705375
0.4178175606 0.4271320082 0.4530565273
0.9721534282 0.8299519328 0.0315540454
0.2909372348 0.0404246118 0.5192863524
0.5272915338 0.8207904248 0.2845915547
0.6529661123 0.8347848786 0.0480436398
0.1774103785 0.9405313480 0.0280365686
0.1390695774 0.8528290189 0.4074212200
0.1482421126 0.2611257796 0.1389651856
0.7912451146 0.6729380583 0.0374539979
0.1917260639 0.2599706042 0.1913516170
0.5902087575 0.9686384025 0.8668141881
0.1076402120 0.1619127637 0.8453499946
0.5897656081 0.8012643740 0.6987656802
0.6281981929 0.7748865702 0.5795764194
0.1011236287 0.9824879916 0.9050173840
0.0409320347 0.1961147661 0.4934279621
0.0956753876 0.0321602223 0.5140338884
0.3034933735 0.7117215502 0.2308249085
0.8568314499 0.6414899890 0.0974910803
0.5144402491 0.1816189818 0.2716863047
0.8636194994 0.1561748844 0.8035217678
0.1161902587 0.7131079561 0.6286714761
0.5662771172 0.3751049335 0.1174940707
0.9570349478 0.7201821055 0.6878916081
0.1596767524 0.9673239607 0.9378844595
0.2128939823 0.1313364939 0.6440076901
0.0256686193 0.7705596419 0.4678275018
0.8977287309 0.1247728192 0.9817069121
0.9522057218 0.0373166251 0.8627811640
0.9248387051 0.7441746148 0.6264593633
0.3349230070 0.7602476941 0.5082607999
0.2473823022 0.0479202438 0.2486444788
0.5466485085 0.6470882925 0.5535013633
0.6107947515 0.7027200702 0.6630028302
0.2573058336 0.2321510595 0.3008341632
0.6541875550 0.4897913416 0.9093564596
0.8608697328 0.6349019597 0.3939857086
0.3268682412 0.6670335564 0.8100513230
0.8304794117 0.4201304302 0.5826293718
0.7727696183 0.3558465698 0.7231996915
0.1943033048 0.8647490828 0.4142631950
0.9305614527 0.0546736533 0.2890631865
0.7362315762 0.7515885896 0.4440646461
0.7347804697 0.8017045257 0.3249535604
0.1002241491 0.1993723241 0.5324275858
0.5802646305 0.7120338354 0.0618615518
0.4097058107 0.9556965958 0.3088836469
0.9429724529 0.1676237051 0.7436961860
0.5042621723 0.1442329056 0.2536143408
0.7546575922 0.1375057282 0.1019302821
0.3366024912 0.1266229253 0.0401579587
0.2532516346 0.8961126793 0.3970246026
0.6259169036 0.4288218964 0.1962753214
0.7851195075 0.9712842670 0.3136568559
0.1472810016 0.8313491964 0.4052290113
0.3030406144 0.2647524480 0.2567356268
0.2737932223 0.6338832249 0.1061697932
0.2285583307 0.6511512697 0.7175803696
0.5075865492 0.0348144103 0.2444774316
0.1538806452 0.4099891179 0.2606226257
0.7101819700 0.0453421420 0.7265705113
0.7879097184 0.2496887460 0.5398696243
0.6035652790 0.3775240233 0.2627942830
0.1693600759 0.0095851822 0.7014410677
0.8787905516 0.5852841319 0.5164600081
0.2447206799 0.2098051496 0.5554508491
0.2614000489 0.8661815957 0.5940148969
0.0557157645 0.4962923827 0.0841211712
0.6700015524 0.0958377071 0.6364432827
0.3645372752 0.2333359947 0.5023541442
0.2879847498 0.1892947637 0.3445027006
0.9162923972 0.4686088260 0.2607832488
0.3088238955 0.1297515213 0.9224461492
0.6019755739 0.2850156682 0.6733107015
0.6333673856 0.4126224542 0.8575609991
0.6541796822 0.1000723341 0.2325788253
0.1282414489 0.9243538029 0.1852428889
0.2625298157 0.4075065535 0.3938565972
0.0352505339 0.5589830135 0.8196097485
0.3462991535 0.0142162173 0.4202405972
0.7020568425 0.0043443365 0.3464783364
0.2745023631 0.3745169031 0.0394943422
0.9652700683 0.3983143457 0.9291425371
0.9102083276 0.9331864410 0.3687983489
0.0997908686 0.2413245956 0.9429026102
0.1155666683 0.9298477280 0.2749596169
0.7354888012 0.6126832824 0.5574704253
0.9808721192 0.7743639340 0.0866851813
0.2281735713 0.8314271930 0.7872316427
0.4955864890 0.0435009813 0.6453782920
0.4017771717 0.2341605915 0.1263539967
0.0603000320 0.4727241922 0.1620438778
0.4623823053 0.4068556381 0.1552022758
0.4749749224 0.7965485349 0.8377987379
0.4676707281 0.8574187748 0.7002069258
0.2744133289 0.1253941830 0.9194925934
0.5508722265 0.1201011759 0.1059787798
0.2102778760 0.2580493422 0.4199447426
0.8342661506 0.3847205356 0.5784107881
0.1159955530 0.8074000220 0.1039783980
0.1447019701 0.1139334056 0.6043837232
0.3790167144 0.3562104592 0.2579003872
0.7822313700 0.9036870293 0.5306633351
0.6440151235 0.6384041447 0.1865903783
0.1046407291 0.6536873658 0.9386228309
0.7265347710 0.3082281116 0.2525631283
0.1880685075 0.0441360144 0.5833500862
0.1636287302 0.0193181573 0.7412163042
0.7926657282 0.3929158730 0.9801072297
0.5265544200 0.9112205026 0.6547000672
0.9890016993 0.6868481832 0.9044688979
0.2613399108 0.5221054514 0.3030860620
0.9569627834 0.9961757554 0.5003838382
0.2633942409 0.3162185866 0.2510609645
0.5955473945 0.6911564799 0.7305012487
0.1062788549 0.7450968804 0.5964817642
0.0592351245 0.3402788159 0.7297926076
0.7792203686 0.2654628829 0.0238318607
0.7348193689 0.9510884298 0.9471655045
0.8829843147 0.1014912187 0.6963988268
0.7495038059 0.7277961912 0.4259057572
0.8902026204 0.3525276435 0.8732540750
0.9187141168 0.0813752188 0.3882101664
0.2767166311 0.9771653264 0.8968850701
0.4093677114 0.0504917482 0.3001445926
0.0804475812 0.8617739659 0.3457323565
0.6239751796 0.0508929781 0.9679449493
0.0320329624 0.2191228774 0.0375603733
0.4728203570 0.6098268377 0.9242712120
0.6103947861 0.3599911876 0.9132033659
0.1348933731 0.8772129105 0.5893923911
0.6461035794 0.5653854272 0.1365155670
0.8610013665 0.0108597881 0.7303850943
0.4501095676 0.8993264182 0.7201149797
0.0806903496 0.0827273727 0.1958951013
0.9018609395 0.8484133260 0.3495032276
0.1245702753 0.8863145272 0.0013140646
0.4438183289 0.7506664860 0.7519540284
0.3630771735 0.9825263733 0.7981829997
0.9368012350 0.9282097548 0.4366776297
0.7636523815 0.6753113877 0.6902418190
0.2678116705 0.1813393408 0.1036811544
0.2758732465 0.0818285032 0.1311075744
0.2830882858 0.3890549072 0.7789096897
0.7291535765 0.2242093171 0.2219423243
0.4139345470 0.3379744886 0.2682418981
0.4094578671 0.9241595061 0.4349330207
0.4167522019 0.4633740157 0.0130106328
0.5466993245 0.5800396231 0.0917327556
0.5544594244 0.0464687237 0.9533564230
0.8664941875 0.4810930021 0.1017408672
0.8113630469 0.1062034448 0.6198199622
0.2512836948 0.7527681835 0.9419060676
0.1066033998 0.4485185049 0.7179210561
0.9149099162 0.3801571782 0.0332857287
0.3212371278 0.0833497790 0.9610142859
0.7156708941 0.9939750570 0.4026660242
0.3181552770 0.3954265565 0.5125316945
0.4590842399 0.0327892736 0.0284762277
0.2415338607 0.9363660537 0.2642572163
0.5449151693 0.1975778035 0.3999389255
0.8772279951 0.3967350516 0.6816685355
0.9555896689 0.4000532874 0.1464360598
0.5111999513 0.4051485219 0.7429922045
0.6345583689 0.6526216099 0.6124271247
0.5783317010 0.6283589500 0.8605728830
0.9710428916 0.2188659098 0.2851647929
0.4154075348 0.1665242359 0.2150401774
0.1714228437 0.3350344815 0.5926875940
0.0265791416 0.6218967249 0.5626310173
0.3499794956 0.9235814294 0.2710954984
0.7171110197 0.0006768025 0.5523026921
0.0550122835 0.8186368569 0.5382539335
0.6759388014 0.8367540968 0.9211891884
0.4616085835 0.5205215493 0.4526457938
0.0422546077 0.8892465610 0.1878311401
0.0115968759 0.5018612629 0.5286953841
0.6923634402 0.6819084239 0.7277593125
0.9412376481 0.4160968975 0.4824080683
0.0997990195 0.9332850327 0.8466755941
0.6334495767 0.0554753214 0.5454466070
0.6368883772 0.9472027071 0.7009439860
0.0584790514 0.5532362080 0.3919047505
0.6679428623 0.0010074776 0.8750861077
0.4850068415 0.8051228902 0.6219055795
0.2978909814 0.5571070492 0.4407021259
0.1661721805 0.5993428595 0.7882819896
0.1551848293 0.1682026539 0.0794545870
0.2989085754 0.9252913848 0.0003792782
0.9670637200 0.2719208939 0.1073108188
0.9129999309 0.2933042655 0.5608154797
0.9050282316 0.2096725910 0.6273266087
0.8880786868 0.4814451804 0.5764535716
0.5441660007 0.2101282674 0.4372051025
0.8980376416 0.4868279163 0.6348345577
0.7471492659 0.8553850398 0.6820719086
0.1348343124 0.2548031323 0.2993843590
0.8090769474 0.2884829803 0.4417417925
0.4966065358 0.2433074412 0.1438730667
0.8388319840 0.7293119080 0.0965964105
0.7791141712 0.2403408740 0.4515711079
0.9402890271 0.9197065811 0.8112896802
0.8379985422 0.7901387727 0.9672066077
0.1605346072 0.6228608382 0.0147213411
0.5338840113 0.9726692852 0.4424681165
0.2064380879 0.0433724876 0.7720988362
0.1280716393 0.4654684187 0.4719253687
0.3506148500 0.7581657866 0.6407366068
0.2103087355 0.6690665197 0.5383663171
0.5637304842 0.1558479130 0.1362946108
0.8059796815 0.5000911865 0.4675044793
0.6529771909 0.5989738232 0.8863535015
0.3322396098 0.4892831984 0.4615917677
0.8426376631 0.8544010797 0.9574753155
0.3894607754 0.6635742481 0.0784304897
0.8394607679 0.0570961179 0.2832040776
0.0064117894 0.6759190835 0.6380321651
0.0785997447 0.3513648497 0.4194496613
0.0143976122 0.3896327776 0.8621651111
0.3424956261 0.2367614946 0.0183193071
0.5943583867 0.5868693033 0.1153813543
0.1896566057 0.0379796957 0.3723561456
0.2526938242 0.1183663586 0.7391795002
0.9014073924 0.3418036691 0.4433940487
0.4249332072 0.7446794400 0.5671254436
0.5999404468 0.1298000424 0.3385350527
0.8170126723 0.3342665847 0.0166022034
0.7286706926 0.4107613263 0.7020195781
0.5909176384 0.9353544685 0.0208623890
0.9478858616 0.4995917295 0.6343382316
0.5365256775 0.1070273357 0.8790722460
0.4650154725 0.1967366492 0.4992741211
0.8284429575 0.8849135952 0.1814780255
0.7169964019 0.6934232151 0.0093438037
0.2394748215 0.1419877977 0.5770176202
0.5303907607 0.4661154614 0.0121395097
0.3983959840 0.1170032937 0.2730125878
0.6377999377 0.9055124887 0.4159474039
0.5190570802 0.6273486503 0.5059139150
0.1980614957 0.5306310571 0.4631503069
0.7544263063 0.7552157387 0.0259429915
0.4059948956 0.6595070880 0.1229716344
0.3213892365 0.8226800192 0.7590660846
0.4640307157 0.1517790985 0.8954434290
0.4972304679 0.6934984914 0.6863693823
0.8148790210 0.7574152206 0.3336230706
0.4090011338 0.4920355845 0.3827626047
0.4944189784 0.0112949391 0.7838681694
0.1409206291 0.8345350288 0.5507448624
0.6093881167 0.4227738629 0.8412387101
0.7265431053 0.2447143673 0.3149111768
0.5636800148 0.5696756018 0.0644309565
0.0369165373 0.1241034040 0.3959700340
0.6966884838 0.3269657083 0.6234504402
0.2618478317 0.1043164142 0.4217011146
0.2453841884 0.1714512524 0.8302780325
0.0961941082 0.8712008131 0.1179846800
0.9380726275 0.7531817511 0.1431468829
0.1989526731 0.2528067697 0.5447927126
